"id1","id2","materials_1","ObjectTypes_1","materials_2","ObjectTypes_2","element_to_change","element_changed","partition","query"
"textile_004842","textile_006593, textile_008605, textile_008746","fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | cotó","indumentària | vestit $ indumentària | accessori d'indumentària | accessori de vestir | cenyidor","material tèxtil | cotó $ fibra | fibra natural | fibra vegetal | cotó","indumentària | vestit $ indumentària | peça de vestir | peça de roba principal | camisa $ component d'indumentària | escudet","vestit","camisa","test_id","change dress for shirt."
"textile_005001","textile_006593, textile_008605, textile_008746","fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | cotó","indumentària | vestit $ indumentària | accessori d'indumentària | accessori de vestir | cenyidor","material tèxtil | cotó $ fibra | fibra natural | fibra vegetal | cotó","indumentària | vestit $ indumentària | peça de vestir | peça de roba principal | camisa $ component d'indumentària | escudet","vestit","camisa","test_id","change dress for shirt."
"textile_005912","furniture_006357","material tèxtil | tèxtils per a moblament | teixit per a estores $ material animal | material de ceratina | pèl | llana $ material tèxtil | tèxtils per a moblament","coberta i domàs | estora | catifa","material tèxtil | tèxtils per a moblament | teixit per a estores","coberta i domàs | estora | catifa","tèxtils per a moblament","teixit per a estores","test_id","change upholstery fabrics for matting fabric."
"textile_006593","textile_008605, textile_008746","material tèxtil | cotó $ fibra | fibra natural | fibra vegetal | cotó","indumentària | vestit $ indumentària | peça de vestir | peça de roba principal | camisa $ component d'indumentària | escudet","fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | camisa $ indumentària | vestit $ ferratge | clau de pany","camisa","vestit","test_id","change shirt for dress."
"textile_006593","textile_008605, textile_008746","material tèxtil | cotó $ fibra | fibra natural | fibra vegetal | cotó","indumentària | vestit $ indumentària | peça de vestir | peça de roba principal | camisa $ component d'indumentària | escudet","fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | camisa $ indumentària | vestit $ ferratge | clau de pany","vestit","camisa","test_id","change dress for shirt."
"textile_007114","textile_009493",,"escultura | figureta | nina $ model | maqueta $ eines i equips | equip de treball per al tèxtil | teler",,"eines i equips | equip de treball per al tèxtil | llançadora $ eines i equips | eina","teler","llançadora","test_id","change canvas for shuttle."
"textile_007780","art_054189","material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | caftà $ labor | brodat","fibra | fibra natural | fibra vegetal | cotó","labor | brodat | mostrari de punts","brodat","mostrari de punts","test_id","change embroidered for stitch display."
"textile_007780","costume_011604","material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | caftà $ labor | brodat","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | pantalons $ indumentària | peça de vestir | peça de roba principal | jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | roba esportiva | barbote $ indumentària | peça de vestir | peça de roba principal | pantalons curts $ indumentària | peça de vestir | peça de roba principal | pantalons curts | pantalons curts esportius","caftà","jaqueta","test_id","change caftan for jacket."
"textile_007780","costume_011604","material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | caftà $ labor | brodat","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | pantalons $ indumentària | peça de vestir | peça de roba principal | jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | roba esportiva | barbote $ indumentària | peça de vestir | peça de roba principal | pantalons curts $ indumentària | peça de vestir | peça de roba principal | pantalons curts | pantalons curts esportius","caftà","pantalons","test_id","change caftan for trousers."
"textile_007780","costume_011604","material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | caftà $ labor | brodat","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | pantalons $ indumentària | peça de vestir | peça de roba principal | jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | roba esportiva | barbote $ indumentària | peça de vestir | peça de roba principal | pantalons curts $ indumentària | peça de vestir | peça de roba principal | pantalons curts | pantalons curts esportius","caftà","pantalons curts","test_id","change caftan for shorts."
"textile_007780","art_053995, costume_011604, costume_021923","material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | caftà $ labor | brodat","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | roba interior $ indumentària | peça de vestir | roba interior | combinació | mitja combinació","caftà","vestit jaqueta","test_id","change caftan for jacket suit."
"textile_008605","textile_008746","fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | camisa $ indumentària | vestit $ ferratge | clau de pany","fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | camisa $ labor | aplicació $ component de tèxtil | voreta $ indumentària | accessori d'indumentària | accessori de vestir | accessori per al coll | coll $ dena $ indumentària | vestit $ component biològic | part de planta | fulla","camisa","vestit","test_id","change shirt for dress."
"textile_010589","tool_002868, tool_004356, tool_005027, tool_006411, tool_008518","material vegetal | fusta","vehicle de transport | vehicle | embarcació | canoa $ eines i equips | equip de treball per al tèxtil | llançadora $ eines i equips | equip de treball per al tèxtil | teler","material vegetal | fusta","eines i equips | eina $ eines i equips | equip de treball per al tèxtil | filosa $ paisatge natural | vegetació | planta | coniferòfit | pinopsida | pinales | pinàcies | avet","llançadora","filosa","test_id","change shuttle for fluff."
"textile_010589","textile_004458","material vegetal | fusta","vehicle de transport | vehicle | embarcació | canoa $ eines i equips | equip de treball per al tèxtil | llançadora $ eines i equips | equip de treball per al tèxtil | teler","material vegetal | fusta","vehicle de transport | vehicle | embarcació | canoa $ eines i equips | equip de treball per al tèxtil | llançadora $ eines i equips | equip de treball per al tèxtil | teler","llançadora","teler","test_id","change shuttle for canvas."
"textile_010589","tool_002868, tool_004356, tool_005027, tool_006411, tool_008518","material vegetal | fusta","vehicle de transport | vehicle | embarcació | canoa $ eines i equips | equip de treball per al tèxtil | llançadora $ eines i equips | equip de treball per al tèxtil | teler","material vegetal | fusta","eines i equips | eina $ eines i equips | equip de treball per al tèxtil | filosa $ paisatge natural | vegetació | planta | coniferòfit | pinopsida | pinales | pinàcies | avet","teler","filosa","test_id","change canvas for fluff."
"textile_010589","textile_004458, textile_015459, textile_013558","material vegetal | fusta","vehicle de transport | vehicle | embarcació | canoa $ eines i equips | equip de treball per al tèxtil | llançadora $ eines i equips | equip de treball per al tèxtil | teler","material vegetal | fusta","vehicle de transport | vehicle | embarcació | canoa $ eines i equips | equip de treball per al tèxtil | llançadora $ eines i equips | equip de treball per al tèxtil | teler","teler","llançadora","test_id","change canvas for shuttle."
"textile_010766","jewelry_005301, jewelry_005301, jewelry_005306, jewelry_005306, jewelry_005307, jewelry_005307","material vegetal | escorça $ metall | ferro $ material vegetal | fusta $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | drap $ material tèxtil | cotó",,"fibra | fibra natural | fibra vegetal | coco $ material vegetal",,"cotó","coco","test_id","change cotton for coconut."
"textile_010766","textile_002886, textile_002886","material vegetal | escorça $ metall | ferro $ material vegetal | fusta $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | drap $ material tèxtil | cotó",,"material vegetal | escorça $ fibra | fibra natural | fibra vegetal | cànem $ material animal | material de ceratina | pèl | llana $ material tèxtil | tèxtils per a moblament",,"cotó","cànem","test_id","change cotton for cane."
"textile_010766","textile_058759, textile_058836","material vegetal | escorça $ metall | ferro $ material vegetal | fusta $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | drap $ material tèxtil | cotó",,"material tèxtil | feltre $ argila | ceràmica | bescuit $ material animal | material de ceratina | pèl | llana | moher",,"drap","feltre","test_id","change cloth for felt."
"textile_010766","textile_059736, textile_059742, textile_059743, textile_062129, textile_020893","material vegetal | escorça $ metall | ferro $ material vegetal | fusta $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | drap $ material tèxtil | cotó",,"material tèxtil | fil",,"drap","fil","test_id","change cloth for thread."
"textile_010766","textile_033518","material vegetal | escorça $ metall | ferro $ material vegetal | fusta $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | drap $ material tèxtil | cotó",,"material tèxtil | gasa $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ fibra | fibra natural | fibra vegetal | cotó",,"drap","gasa","test_id","change cloth for gauze."
"textile_010766","textile_002886","material vegetal | escorça $ metall | ferro $ material vegetal | fusta $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | drap $ material tèxtil | cotó",,"material vegetal | escorça $ fibra | fibra natural | fibra vegetal | cànem $ material animal | material de ceratina | pèl | llana $ material tèxtil | tèxtils per a moblament",,"drap","tèxtils per a moblament","test_id","change cloth for upholstery fabrics."
"textile_010766","textile_068047","material vegetal | escorça $ metall | ferro $ material vegetal | fusta $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | drap $ material tèxtil | cotó",,"material tèxtil | xintz $ fibra | fibra natural | fibra vegetal | cotó",,"drap","xintz","test_id","change cloth for shintz."
"textile_010766","textile_058836, costume_023712, art_152524, art_152531, art_153065, art_040115, art_046154, art_022372","material vegetal | escorça $ metall | ferro $ material vegetal | fusta $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | drap $ material tèxtil | cotó",,"vidre $ metall $ material tèxtil | feltre $ material vegetal | fusta $ material animal | material animal processat | cuir",,"escorça","fusta","test_id","change bark for wood."
"textile_010766","numismatics_021452","material vegetal | escorça $ metall | ferro $ material vegetal | fusta $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | drap $ material tèxtil | cotó",,"metall | aliatge $ metall | metall no fèrric | níquel $ metall | metall no fèrric | coure",,"ferro","aliatge","test_id","change iron for alloy."
"textile_010766","textile_002197","material vegetal | escorça $ metall | ferro $ material vegetal | fusta $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | drap $ material tèxtil | cotó",,"metall | aliatge ferri | ferro colat $ metall | filferro",,"ferro","filferro","test_id","change iron for filigree."
"textile_010766","textile_002886, textile_030842","material vegetal | escorça $ metall | ferro $ material vegetal | fusta $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | drap $ material tèxtil | cotó",,"material vegetal | escorça $ fibra | fibra natural | fibra vegetal | cànem $ material animal | material de ceratina | pèl | llana $ material tèxtil | tèxtils per a moblament",,"fusta","escorça","test_id","change wood for bark."
"textile_010766","art_046150, art_046154","material vegetal | escorça $ metall | ferro $ material vegetal | fusta $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | drap $ material tèxtil | cotó",,"material vegetal | fusta | fusta tova $ pintura | pintura a l'oli",,"fusta","fusta tova","test_id","change wood for soft wood."
"textile_010871","textile_038515","material tèxtil","indumentària | peça de vestir | peça de roba principal | justacós $ tèxtil $ indumentària | vestit $ component d'arma | component d'arma de tall | component d'arma d'asta | punta de llança","material tèxtil","indumentària | peça de vestir | peça de roba principal | camisa $ indumentària | peça de vestir | peça de roba exterior | ponxo $ tèxtil","justacós","camisa","test_id","change justaucorps for shirt."
"textile_010871","textile_059731","material tèxtil","indumentària | peça de vestir | peça de roba principal | justacós $ tèxtil $ indumentària | vestit $ component d'arma | component d'arma de tall | component d'arma d'asta | punta de llança","material tèxtil","indumentària | roba esportiva | barbote $ indumentària | peça de vestir | peça de roba principal | pantalons curts $ indumentària | peça de vestir | peça de roba principal | pantalons curts | pantalons curts esportius $ tèxtil","justacós","pantalons curts","test_id","change justaucorps for shorts."
"textile_010871","textile_034473, textile_035048","material tèxtil","indumentària | peça de vestir | peça de roba principal | justacós $ tèxtil $ indumentària | vestit $ component d'arma | component d'arma de tall | component d'arma d'asta | punta de llança","material tèxtil","indumentària | peça de vestir | peça de roba principal | quimono $ tèxtil","justacós","quimono","test_id","change justaucorps for kimono."
"textile_010871","textile_039250","material tèxtil","indumentària | peça de vestir | peça de roba principal | justacós $ tèxtil $ indumentària | vestit $ component d'arma | component d'arma de tall | component d'arma d'asta | punta de llança","material tèxtil","indumentària | peça de vestir | peça de roba principal | sari $ tèxtil","justacós","sari","test_id","change justaucorps for sari."
"textile_010871","textile_035577","material tèxtil","indumentària | peça de vestir | peça de roba principal | justacós $ tèxtil $ indumentària | vestit $ component d'arma | component d'arma de tall | component d'arma d'asta | punta de llança","material tèxtil","indumentària | peça de vestir | peça de roba principal | sarong $ tèxtil","justacós","sarong","test_id","change justaucorps for sarong."
"textile_010871","textile_038707, textile_039212","material tèxtil","indumentària | peça de vestir | peça de roba principal | justacós $ tèxtil $ indumentària | vestit $ component d'arma | component d'arma de tall | component d'arma d'asta | punta de llança","material tèxtil","indumentària | peça de vestir | peça de roba principal | tapall $ tèxtil","justacós","tapall","test_id","change justaucorps for stopper."
"textile_010871","textile_038515","material tèxtil","indumentària | peça de vestir | peça de roba principal | justacós $ tèxtil $ indumentària | vestit $ component d'arma | component d'arma de tall | component d'arma d'asta | punta de llança","material tèxtil","indumentària | peça de vestir | peça de roba principal | camisa $ indumentària | peça de vestir | peça de roba exterior | ponxo $ tèxtil","vestit","camisa","test_id","change dress for shirt."
"textile_010871","textile_059731","material tèxtil","indumentària | peça de vestir | peça de roba principal | justacós $ tèxtil $ indumentària | vestit $ component d'arma | component d'arma de tall | component d'arma d'asta | punta de llança","material tèxtil","indumentària | roba esportiva | barbote $ indumentària | peça de vestir | peça de roba principal | pantalons curts $ indumentària | peça de vestir | peça de roba principal | pantalons curts | pantalons curts esportius $ tèxtil","vestit","pantalons curts","test_id","change dress for shorts."
"textile_010871","textile_034473, textile_035048","material tèxtil","indumentària | peça de vestir | peça de roba principal | justacós $ tèxtil $ indumentària | vestit $ component d'arma | component d'arma de tall | component d'arma d'asta | punta de llança","material tèxtil","indumentària | peça de vestir | peça de roba principal | quimono $ tèxtil","vestit","quimono","test_id","change dress for kimono."
"textile_010871","textile_039250","material tèxtil","indumentària | peça de vestir | peça de roba principal | justacós $ tèxtil $ indumentària | vestit $ component d'arma | component d'arma de tall | component d'arma d'asta | punta de llança","material tèxtil","indumentària | peça de vestir | peça de roba principal | sari $ tèxtil","vestit","sari","test_id","change dress for sari."
"textile_010871","textile_035577","material tèxtil","indumentària | peça de vestir | peça de roba principal | justacós $ tèxtil $ indumentària | vestit $ component d'arma | component d'arma de tall | component d'arma d'asta | punta de llança","material tèxtil","indumentària | peça de vestir | peça de roba principal | sarong $ tèxtil","vestit","sarong","test_id","change dress for sarong."
"textile_010871","textile_038707, textile_039212","material tèxtil","indumentària | peça de vestir | peça de roba principal | justacós $ tèxtil $ indumentària | vestit $ component d'arma | component d'arma de tall | component d'arma d'asta | punta de llança","material tèxtil","indumentària | peça de vestir | peça de roba principal | tapall $ tèxtil","vestit","tapall","test_id","change dress for stopper."
"textile_011150","textile_011179, textile_006593, textile_008605, textile_008746","material tèxtil | cotó $ fibra | fibra natural | fibra vegetal | cotó","indumentària | vestit $ forquilla $ indumentària | vestit tradicional $ component de tèxtil | voreta","fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | camisa $ indumentària | accessori d'indumentària | accessori de vestir | lligadura | cinta de cap $ indumentària | vestit $ ferratge | clau de pany","vestit","camisa","test_id","change dress for shirt."
"textile_011179","textile_011733, textile_012163, textile_004842, textile_005001, textile_006593, textile_008605, textile_008746","fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | camisa $ indumentària | accessori d'indumentària | accessori de vestir | lligadura | cinta de cap $ indumentària | vestit $ ferratge | clau de pany","fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | cotó","indumentària | vestit $ indumentària | accessori d'indumentària | accessori de vestir | cenyidor","camisa","vestit","test_id","change shirt for dress."
"textile_011179","textile_006593, textile_008605, textile_008746","fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | camisa $ indumentària | accessori d'indumentària | accessori de vestir | lligadura | cinta de cap $ indumentària | vestit $ ferratge | clau de pany","material tèxtil | cotó $ fibra | fibra natural | fibra vegetal | cotó","indumentària | vestit $ indumentària | peça de vestir | peça de roba principal | camisa $ component d'indumentària | escudet","vestit","camisa","test_id","change dress for shirt."
"textile_011230","textile_007780","material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | vestit $ art","material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | caftà $ labor | brodat","vestit","caftà","test_id","change dress for caftan."
"textile_011230","costume_025503","material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | vestit $ art","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | camisa $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | camisa | samarreta","vestit","camisa","test_id","change dress for shirt."
"textile_011230","costume_011604","material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | vestit $ art","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | pantalons $ indumentària | peça de vestir | peça de roba principal | jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | roba esportiva | barbote $ indumentària | peça de vestir | peça de roba principal | pantalons curts $ indumentària | peça de vestir | peça de roba principal | pantalons curts | pantalons curts esportius","vestit","jaqueta","test_id","change dress for jacket."
"textile_011230","costume_023862, costume_034582","material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | vestit $ art","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit $ indumentària | peça de vestir | peça de roba principal | vestit | jumper","vestit","jumper","test_id","change dress for jumper."
"textile_011230","costume_011604","material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | vestit $ art","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | pantalons $ indumentària | peça de vestir | peça de roba principal | jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | roba esportiva | barbote $ indumentària | peça de vestir | peça de roba principal | pantalons curts $ indumentària | peça de vestir | peça de roba principal | pantalons curts | pantalons curts esportius","vestit","pantalons","test_id","change dress for trousers."
"textile_011230","costume_023935, costume_011604","material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | vestit $ art","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | roba interior | calça $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | roba interior $ indumentària | roba esportiva | barbote $ indumentària | peça de vestir | peça de roba principal | pantalons curts $ indumentària | peça de vestir | peça de roba principal | pantalons curts | pantalons curts esportius","vestit","pantalons curts","test_id","change dress for shorts."
"textile_011230","costume_023501, costume_023862, costume_023887, costume_018684, costume_023935, costume_018821, costume_018849, costume_018940, costume_019608, costume_020282, costume_025503, art_053995, costume_011604, costume_021923","material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | vestit $ art","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | roba de dormir $ indumentària | roba de dormir | pijama","vestit","vestit jaqueta","test_id","change dress for jacket suit."
"textile_011296","art_021356, textile_005912, furniture_006357","material tèxtil | tèxtils per a moblament | teixit per a estores $ material animal | material de ceratina | pèl | llana $ material tèxtil | tèxtils per a moblament","coberta i domàs | estora | catifa","material tèxtil | tèxtils per a moblament | teixit per a estores","coberta i domàs | estora | catifa","tèxtils per a moblament","teixit per a estores","test_id","change upholstery fabrics for matting fabric."
"textile_011733","textile_006593, textile_008605, textile_008746","fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | cotó","indumentària | vestit $ indumentària | accessori d'indumentària | accessori de vestir | cenyidor","material tèxtil | cotó $ fibra | fibra natural | fibra vegetal | cotó","indumentària | vestit $ indumentària | peça de vestir | peça de roba principal | camisa $ component d'indumentària | escudet","vestit","camisa","test_id","change dress for shirt."
"textile_012163","textile_006593, textile_008605, textile_008746","fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | cotó","indumentària | vestit $ indumentària | accessori d'indumentària | accessori de vestir | cenyidor","material tèxtil | cotó $ fibra | fibra natural | fibra vegetal | cotó","indumentària | vestit $ indumentària | peça de vestir | peça de roba principal | camisa $ component d'indumentària | escudet","vestit","camisa","test_id","change dress for shirt."
"textile_012525","jewelry_000210","material vegetal | fusta","contenidor | cistell","material vegetal | fusta","contenidor | joier","cistell","joier","test_id","change basket for jeweler."
"textile_013558","tool_006411, tool_008518","material vegetal | fusta","eines i equips | equip de treball per al tèxtil | llançadora","material vegetal | fusta","eines i equips | eina $ part d'objecte | vora $ eines i equips | equip de treball per al tèxtil | filosa","llançadora","filosa","test_id","change shuttle for fluff."
"textile_014286","textile_015130","lluentó $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | camisa $ labor | aplicació $ component de tèxtil | guarnició | lluentó $ component de tèxtil | voreta $ dena $ indumentària | vestit $ paisatge natural | vegetació | planta | angiospermes | rosals | rosàcies | rosa $ component biològic | part de planta | fulla","lluentó $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | cotó","component de tèxtil | guarnició | lluentó $ dena $ indumentària | vestit","camisa","vestit","test_id","change shirt for dress."
"textile_014440","art_004526","material tèxtil | drap","indumentària | peça de vestir | peça de roba principal | caftà $ labor | brodat","material tèxtil | drap","retrat $ indumentària | peça de vestir | peça de roba principal | brusa $ indumentària | accessori d'indumentària | accessori de vestir | pentinat | tall de pèl facial | bigoti $ pintura | pintura de cavallet $ pintura $ pintura","caftà","brusa","test_id","change caftan for blouse."
"textile_014440","art_015590","material tèxtil | drap","indumentària | peça de vestir | peça de roba principal | caftà $ labor | brodat","material tèxtil | drap","retrat $ indumentària | peça de vestir | peça de roba principal | vestit $ moble | seient | seient individual | cadira | cadira de braços $ pintura | pintura de cavallet $ pintura $ pintura","caftà","vestit","test_id","change caftan for dress."
"textile_015344","textile_007780","material tèxtil | cotó","indumentària | vestit $ component d'indumentària | butxaca","material tèxtil | cotó","indumentària | peça de vestir | peça de roba principal | caftà $ labor | brodat","vestit","caftà","test_id","change dress for caftan."
"textile_015344","costume_011604","material tèxtil | cotó","indumentària | vestit $ component d'indumentària | butxaca","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | pantalons $ indumentària | peça de vestir | peça de roba principal | jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | roba esportiva | barbote $ indumentària | peça de vestir | peça de roba principal | pantalons curts $ indumentària | peça de vestir | peça de roba principal | pantalons curts | pantalons curts esportius","vestit","jaqueta","test_id","change dress for jacket."
"textile_015344","costume_034582","material tèxtil | cotó","indumentària | vestit $ component d'indumentària | butxaca","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit | jumper $ conjunt de vestuari | conjunt $ indumentària | peça de vestir | peça de roba principal | vestit","vestit","jumper","test_id","change dress for jumper."
"textile_015344","costume_011604","material tèxtil | cotó","indumentària | vestit $ component d'indumentària | butxaca","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | pantalons $ indumentària | peça de vestir | peça de roba principal | jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | roba esportiva | barbote $ indumentària | peça de vestir | peça de roba principal | pantalons curts $ indumentària | peça de vestir | peça de roba principal | pantalons curts | pantalons curts esportius","vestit","pantalons","test_id","change dress for trousers."
"textile_015344","costume_011604","material tèxtil | cotó","indumentària | vestit $ component d'indumentària | butxaca","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | pantalons $ indumentària | peça de vestir | peça de roba principal | jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | roba esportiva | barbote $ indumentària | peça de vestir | peça de roba principal | pantalons curts $ indumentària | peça de vestir | peça de roba principal | pantalons curts | pantalons curts esportius","vestit","pantalons curts","test_id","change dress for shorts."
"textile_015344","art_053995, costume_011604, costume_021923","material tèxtil | cotó","indumentària | vestit $ component d'indumentària | butxaca","fibra | fibra natural | fibra vegetal | cotó","indumentària | peça de vestir | peça de roba principal | vestit jaqueta | vestit de carrer $ indumentària | peça de vestir | peça de roba principal | vestit jaqueta $ indumentària | peça de vestir | roba interior $ indumentària | peça de vestir | roba interior | combinació | mitja combinació","vestit","vestit jaqueta","test_id","change dress for jacket suit."
"textile_015459","tool_004356, tool_005027, tool_006411, tool_008518","material vegetal | fusta","eines i equips | equip de treball per al tèxtil | llançadora","material vegetal | fusta","eines i equips | eina $ eines i equips | equip de treball per al tèxtil | filosa $ paisatge natural | vegetació | planta | coniferòfit | pinopsida | pinales | pinàcies | avet","llançadora","filosa","test_id","change shuttle for fluff."
"textile_018628","textile_019351, textile_019614","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","metall | metall no fèrric | or $ material tèxtil | fil $ material vegetal | fusta | fusta dura | amarant $ material animal | material fibroinós | seda $ fibra | fibra natural | fibra vegetal | cànem $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","argent","or","test_id","change silver for gold."
"textile_018628","textile_055234, textile_055254","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","material tèxtil | chiffon $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","damassè","chiffon","test_id","change damask for chiffon."
"textile_018628","textile_019351","material tèxtil | setí $ metall | metall no fèrric | or $ material tèxtil | damassè $ metall | metall no fèrric | argent $ material animal | material fibroinós | seda $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","metall | metall no fèrric | or $ material tèxtil | fil $ material vegetal | fusta | fusta dura | amarant $ material animal | material fibroinós | seda $ fibra | fibra natural | fibra vegetal | cànem $ fibra | fibra natural | fibra vegetal | cotó $ material tèxtil | teixit de pèl | teixit de pèl per ordit | vellut $ material tèxtil","tèxtil","damassè","fil","test_id","change damask for thread."
